LocationID,OrganisationCode,LocationNameEN,VenueTypeEN,AddressEN,Latitude,Longitude,SSID,NumberOfHotspots,MoreInformationEN,MoreInformationLinkEN,InWifiMap
W672-1-035,sjs,Wan Chai Enhanced Home and Community Care Services,Welfare Service Units,"Rm 3 & Rm 3A, 3/F, 85 Stone Nullah Lane, Wan Chai, Hong Kong",22.2734121,114.1736277,WiFi.HK via SJS,4,,,False
W672-3-034,sjs,St. James' Settlement Family Joy Together,Welfare Service Units,"5B, Car Park, Tin Heng Estate, Tin Shui Wai, New Territories (Temporary Office base)",22.4691388,113.99931665,WiFi.HK via SJS,2,,,False
W672-B-036,sjs,SJS Dawn Residence,Welfare Service Units,"6/F, Social Services Building, Shek Mun Estate, Shatin, N.T.",22.385483,114.210134,WiFi.HK via SJS,2,,,False
W672-B-037,sjs,EverWise Day Care Centre For the Elderly,Welfare Service Units,"G/F, 2  Tsing Min Path, Tuen Mun, New Territories",22.404241,113.978599,WiFi.HK via SJS,2,,,False
W744-1-001,twgh,Tung Wah Group of Hospitals Fong Shu Chuen District Elderly Community Centre,Welfare Service Units,"1/F and 9/F (Portion), Fong Shu Chuen Social Service Building, 6 Po Man Street, Shau Kei Wan, Hong Kong",22.278399,114.229163,Wi-Fi.HK via FSCDECC,4,,,False
W744-1-002-2,twgh,Tung Wah Group of Hospitals Wong Cho Tong District Elderly Community Centre,Welfare Service Units,"Units 16-20, G/F, Wing C, King Man House, Homantin Estate, Kowloon.",22.318276,114.18092,Wi-Fi.HK via TWGHs_COC,4,,,False
W744-1-004-2,twgh,Tung Wah Group of Hospitals Wu Ki Lim Neighbourhood Elderly Centre,Welfare Service Units,"G/F, Yiu Fai House, Yiu Tung Estate, Shau Kei Wan, Hong Kong",22.278173,114.225142,Wi-Fi.HK via WKLNEC,2,,,False
W744-1-006,twgh,Tung Wah Group of Hospitals Stephen Yow Mok Shing Neighbourhood Elderly Centre,Welfare Service Units,"No 1-4, Podium Level 1, Yan Tat House, On Tat Estate, Kwun Tong, Kowloon",22.319444,114.236021,Wi-Fi.HK via TWGHs_SYMSNEC,6,,,False
W744-1-007,twgh,Tung Wah Group of Hospitals Fong Shiu Yee Neighbourhood Elderly Centre,Welfare Service Units,"Units 128-134, G/F, Sau Ming House, Sau Mau Ping Estate, Kwun Tong, Kowloon",22.315885,114.233698,Wi-Fi.HK via TWGHs_FSYNEC,5,,,False
W744-1-009,twgh,Tung Wah Group of Hospitals Mrs Wang Li Ming Tzun Tsuen Wan Neighbourhood Elderly Centre,Welfare Service Units,"Shop 13, G/F, Belvedere Square, Belvedere Garden Phase II, 620 Castle Peak Road-Tsuen Wan, Tsuen Wan, N.T.",22.371715,114.100551,Wi-Fi.HK via TWGHs,3,,,False
W744-1-010,twgh,Tung Wah Group of Hospitals Anita Mui Day Care Centre for the Elderly,Welfare Service Units,"G/F, Tung Shing Terrace, 39 Bridges Street, Sheung Wan, Hong Kong.",22.283762,114.1499,Wi-Fi.HK via AMDCCE,2,,,False
W744-1-011,twgh,Tung Wah Group of Hospitals Fong Shu Chuen Day Care Centre for the Elderly,Welfare Service Units,"G/F, Fong Shu Chuen Social Service Building, 6 Po Man Street, Shau Kei Wan, Hong Kong.",22.278399,114.229163,Wi-Fi.HK via FSCDCCE,2,,,False
W744-1-013-2,twgh,Tung Wah Group of Hospitals Chan Feng Men Ling Day Care Centre for the Elderly,Welfare Service Units,"Units 3-8, G/F., Wing Chak House, Chak On Estate, Sham Shui Po, Kowloon.",22.340562,114.163793,Wi-Fi.HK via TWGHs_CFMLDCCE,5,,,False
W744-1-017,twgh,Tung Wah Group of Hospitals Chu Sau Cheung Nursing Home,Welfare Service Units,"Unit 302, 3/F and Unit 401, 4/F, Ancillary Facilities Block, Cheung Sha Wan Estate, 391 Cheung Sha Wan Road, Kowloon",22.334868,114.156612,Wi-Fi.HK via TWGHs_CSCNH,15,,,False
W744-1-018,twgh,"Tung Wah Group of Hospitals Women’s Welfare Club Western District, Hong Kong Residential Care Home for the Elderly",Welfare Service Units,"No. 501, 5/F, Oi Sin House, Oi Tung Estate, Shau Kei Wan, Hong Kong",22.280758,114.227003,Wi-Fi.hk via WWCRCH,8,,,False
W744-1-019,twgh,Tung Wah Group of Hospitals Ho Yuk Ching Willow Lodge,Welfare Service Units,"2/F, G/F (part), 1/F (part), 3/F (part & service floor), 18 Willow Street, Tai Kok Tsui, Kowloon, Hong Kong",22.32538,114.162495,Wi-Fi.HK via TWGHs_HYCWL,16,,,False
W744-1-021,twgh,Tung Wah Group of Hospitals Lee See Ping Home for the Elderly,Welfare Service Units,"4/F, Chin Hing House, Hing Wah Estate (II), Chai Wan, Hong Kong",22.262287,114.232991,Wi-Fi.HK via LSPHE,4,,,False
W744-1-024,twgh,Tung Wah Group of Hospitals Jockey Club Harmony Villa,Welfare Service Units,"1/F-2/F, Jockey Club Sunshine Complex for the Elderly, 29 Nam Long Shan Road, Aberdeen, Hong Kong",22.243892,114.166155,Wi-Fi.HK via TWGHs,13,,,False
W744-1-026,twgh,Tung Wah Group of Hospitals Ma Cheng Shuk Ying Home for the Elderly,Welfare Service Units,"G/F & 2/F, Wo Muk House, Lei Cheng Uk Estate, Shamshuipo, Kowloon",22.338611,114.160689,Wi-Fi.HK via TWGHs_MCSYHE,26,,,False
W744-1-028,twgh,Tung Wah Group of Hospitals Ho Tung Home for the Elderly,Welfare Service Units,"1/F, Fu Yan House, Fu Shan Estate, Diamond Hill, Kowloon",22.342923,114.208346,Wi-Fi.HK via TWGHs_HTHE,12,,,False
W744-1-033,twgh,Tung Wah Group of Hospitals Hui Lai Kuen Home for the Elderly,Welfare Service Units,"G/F & 1/F, Block A, Tai Ling House, Tai Yuen Estate, Tai Po, New Territories",22.455249,114.168024,Wi-Fi.HK via TWGHs,4,,,False
W744-1-039,twgh,Tung Wah Group of Hospitals Y. C. Liang Memorial Home for the Elderly,Welfare Service Units,"G/F & 1/F, Yiu Yat House, Tin Yiu Estate, Tin Shui Wai, New Territories",22.449981,114.005402,Wi-Fi.HK via TWGHs,19,,,False
W744-1-055,twgh,Tung Wah Group of Hospitals Fong Shu Chuen Day Activity Centre cum Hostel,Welfare Service Units,"6-7/F, Fong Shu Chuen Social Service Building, 6 Po Man Street, Shau Kei Wan, Hong Kong",22.278399,114.229163,Wi-Fi.HK via FSCDACH,2,,,False
W744-1-063,twgh,Tung Wah Group of Hospitals Tai Tung Pui Day Activity Centre cum Hostel,Welfare Service Units,"5-8/F, Tai Tung Pui Social Service Building, 32 Tsing Sin Street, Tuen Mun, NT",22.385202,113.979992,Wi-Fi.HK via TWGHs,2,,,False
W744-1-064,twgh,Tung Wah Group of Hospitals Yao Ling Sun Memorial Hostel,Welfare Service Units,"Unit 201-202, 2/F, Tin Ching Amenity and Community Building, Tin Ching Estate, Tin Shui Wai, NT",22.463318,114.004479,Wi-Fi.HK via TWGHs,3,,,False
W744-1-067,twgh,Tung Wah Group of Hospitals Wong Cho Tong Integrated Vocational Rehabilitation Centre,Welfare Service Units,"6-7/F, Tung Wah Group of Hospital, Wong Cho Tong Social Service Building,39, Sheung Shing Street, Homantin, Kowloon",22.319956,114.181945,Wi-Fi.HK via TWGHs_WCTSSB,6,,,False
W744-1-068,twgh,Tung Wah Group of Hospitals Hung Fuk Integrated Vocational Rehabilitation Centre,Welfare Service Units,"2/F, Ancillary Facilities Block, Hung Fuk Estate, Hung Shui Kiu, Yuen Long, N.T.",22.43758,113.998704,Wi-Fi.HK via TWGHs,4,,,False
W744-1-069,twgh,Tung Wah Group of Hospitals Ho Yuk Ching Workshop,Welfare Service Units,"G.F & 1/F, 3 Hung Ling Street, Hung Hom, Kowloon",22.305124,114.184167,Wi-Fi.HK via TWGHs_HYCWH,5,,,False
W744-1-071,twgh,Tung Wah Group of Hospitals Sunshine Kids Centre (Hong Kong) – On-site Pre-school Rehabilitation Services Team B,Welfare Service Units,"Shop Nos. 1 & 2 on Grond & First Florr, SOHO 189, No. 189 Queen's Road West, Hong Kong",22.287391,114.145019,Wi-Fi.HK via Sunshine Kids Centre,2,,,False
W744-1-072,twgh,Tung Wah Group of Hospitals Lok Kwan District Support Centre,Welfare Service Units,"G/F, Full Moon Building, 398-400 Queen’s Road West, Hong Kong",22.286581,114.139453,Wi-Fi.HK via TWGHs,3,,,False
W744-1-085,twgh,Tung Wah Group of Hospitals Lok Kwan District Support Centre (Sub-base),Welfare Service Units,"Unit 4, G/F, Tung Ma House, Fu Tung Estate, Tung Chung, HK",22.288038,113.941962,Wi-Fi.HK via TWGHs,3,,,False
W744-1-086,twgh,Tung Wah Group of Hospitals Wing Yin Hostel,Welfare Service Units,"8/F, TWGHs Fong Shu Chuen Social Service Building, 6 Po Man Street, Shaukeiwan, Hong Kong",22.278399,114.229163,Wi-Fi.HK via WYH,4,,,False
W744-1-089,twgh,Tung Wah Group of Hospitals Tuen Mun Integrated Services Centre,Welfare Service Units,"2/F & 3/F, Tseng Choi Street Government Services Complex, 27 Tseng Choi Street, Tuen Mun",22.400001,113.977324,Wi-Fi.HK via TWGHs,10,,,False
W744-1-090,twgh,Tung Wah Group of Hospitals The Integrated Employment Assistance Programme for Self-reliance (Mong Kok),Welfare Service Units,"1/F, Ming Tak Centre, 137 Tung Chau Street, Tai Kok Tsui, Kowloon",22.324574,114.162411,Wi-Fi.HK via TWGHs_EmSS(MK),2,,,False
W744-1-091,twgh,Tung Wah Group of Hospitals The Integrated Employment Assistance Programme for Self-reliance (Shamshuipo),Welfare Service Units,"Level 5, Ancillary Facilities Block, Fu Yun House, Fu Cheong Estate, Sham Shui Po, Kowloon",22.327156,114.155216,Wi-Fi.HK via TWGHs_YMYISC,4,,,False
W744-2-003-3,twgh,Tung Wah Group of Hospitals Wilson T S Wang District Elderly Community Centre,Welfare Service Units,"No. 38 & 39, G/F, Skylark House, Sha Kok Estate, Sha Tin, N.T.",22.379378,114.194515,Wi-Fi.HK via TWGHs,2,,,False
W744-2-008,twgh,Tung Wah Group of Hospitals Fong Yun Wah Neighbourhood Elderly Centre,Welfare Service Units,"G/F, Wing B, Mei Chuen House, Mei Tin Estate, Sha Tin, N.T.",22.377115,114.172487,Wi-Fi.HK via TWGHs,3,,,False
W744-2-015,twgh,Tung Wah Group of Hospitals Mr and Mrs Au Wai Lam Memorial Day Care Centre for the Elderly,Welfare Service Units,"G/F, Wing A, Pok Tai House, Pok Hong Estate, Shatin, N.T.",22.376787,114.195696,Wi-Fi.HK via TWGHs,3,,,False
W744-2-020,twgh,Tung Wah Group of Hospitals Lo Wong Yuk Man Nursing Home cum Day Care Centre,Welfare Service Units,"Carpark Floor (Part) and Carpark Floor High Level, 1 Mei Tin Road, Tai Wai, Sha Tin, New Territories",22.371481,114.177914,Wi-Fi.HK via TWGHs,15,,,False
W744-2-022,twgh,Tung Wah Group of Hospitals Fong Shu Chuen Care and Attention Home,Welfare Service Units,"2/F-5/F, Fong Shu Chuen Social Service Building, 6 Po Man Street, Shau Kei Wan, Hong Kong",22.278399,114.229163,Wi-Fi.HK via FSCCAH,16,,,False
W744-2-023,twgh,Tung Wah Group of Hospitals Hui Mok Tak Yu Care and Attention Home,Welfare Service Units,"1/F-4/F, Tower 125, 11 Po Yan Street, Sheung Wan, Hong Kong",22.285084,114.147481,Wi-Fi.HK via HMTYCAH,56,,,False
W744-2-029,twgh,Tung Wah Group of Hospitals Ma Hing Chou Home for the Elderly,Welfare Service Units,"6/F, Fook Hoi House, Lek Yuen Estate, Shatin, New Territories",22.385356,114.191755,Wi-Fi.HK via TWGHs_MHCHE,10,,,False
W744-2-030,twgh,Tung Wah Group of Hospitals Mok Wong Fung Yee Home for the Elderly,Welfare Service Units,"3/F, Sun Yee House, Sun Chui Estate, Shatin, New Territories",22.369596,114.180859,Wi-Fi.HK via TWGHs,20,,,False
W744-2-031,twgh,Tung Wah Group of Hospitals Lo Man Huen Home for the Elderly,Welfare Service Units,"2/F, Mei Yeung House, Mei Lam Estate, Shatin, New Territories",22.378629,114.177226,Wi-Fi.HK via TWGHs,7,,,False
W744-2-032,twgh,Tung Wah Group of Hospitals Chan Han Home for the Elderly,Welfare Service Units,"G/F & 1/F, Yiu Him House, Yiu On Estate, Ma On Shan, New Territories",22.418488,114.23095,Wi-Fi.HK via TWGHs,18,,,False
W744-2-037,twgh,Tung Wah Group of Hospitals Fong Wong Woon Tei Home for the Elderly,Welfare Service Units,"G/F & 1/F, Cheung Tak House, Cheung Wah Estate, Fanling, New Territories",22.493679,114.141605,Wi-Fi.HK via TWGHs,6,,,False
W744-2-038,twgh,Tung Wah Group of Hospitals Po Chung Chuen Ying Home for the Elderly,Welfare Service Units,"G/F & 1/F, Shun Ming House, Wah Ming Estate, Fanling, New Territories",22.484784,114.140288,Wi-Fi.HK via TWGHS,18,,,False
W744-2-060,twgh,Tung Wah Group of Hospitals Tsin Shing Day Activity Centre cum Hostel,Welfare Service Units,"4/F, Block A, TWGHs Jockey Club Rehabilitation Complex, 4 Welfare Road, Wong Chuk Hang, Hong Kong",22.2470515294762,114.164493894144,Wi-Fi.HK via TWGHs,2,,,False
W744-2-066,twgh,Tung Wah Group of Hospitals Mok Law Sui Wah Integrated Vocational Rehabilitation Centre,Welfare Service Units,"G/F, District Community Centre, Wah Kwai Estate, Aberdeen, Hong Kong",22.250221911629,114.138026411724,Wi-Fi.HK via MLSWIVRC,6,,,False
W744-2-070,twgh,"Tung Wah Group of Hospitals Lee Yen & Lee Yuk Lun, BSS, JP, Father & Son Lohas Villa",Welfare Service Units,"Unit 2, L1/F, Ming Chuen House, Shui Chuen O Estate, Shatin, N.T.",22.374253,114.198588,Wi-Fi.HK via Tung Wah,4,,,False
W744-2-078,twgh,Tung Wah Group of Hospitals Lok Hong Integrated Community Centre for Mental Wellness,Welfare Service Units,"G/F, TWGHs Wong Chuk Hang Complex, 2 Wong Chuk Hang Path, Wong Chuk Hang, Hong Kong",22.250914,114.175822,Wi-Fi.HK via TWGHs,7,,,False
W744-2-084,twgh,Tung Wah Group of Hospitals Jockey Club Yee On Care and Attention Home,Welfare Service Units,"G/F, Block C, TWGHs Jockey Club Rehabilitation Complex,4 Welfare Road, Wong Chuk Hang, Hong Kong",22.2466430378112,114.164661928632,Wi-Fi.HK via JCRC,3,,,False
W744-2-088-1,twgh,Tung Wah Group of Hospitals Jockey Club Shatin Integrated Services Centre (Fong Shu Fook Tong Service Unit),Welfare Service Units,"Level 3, Block 3 & 4, Jubliee Garden, Sha Tin",22.397725,114.200241,Wi-Fi.HK via TWGHs,3,,,False
W744-2-088-2,twgh,Tung Wah Group of Hospitals Jockey Club Shatin Integrated Services Centre (Sui WoService Unit),Welfare Service Units,"Unit 18, 1/F, Commercial Centre, Sui Wo Court, Sha Tin",22.391838,114.19422,Wi-Fi.HK via TWGHs,4,,,False
W744-2-092,twgh,Tung Wah Group of Hospitals The Integrated Employment Assistance Programme for Self-reliance (Shatin South),Welfare Service Units,"Shop No. 19A, 1/F., Chun Shek Shopping Centre, Tai Wai, New Territories",22.373152,114.18694,Wi-Fi.HK via TWGHs,3,,,False
W744-3-034,twgh,Tung Wah Group of Hospitals Wu York Yu Care and Attention Home,Welfare Service Units,"No. 93 Sam Mun Tsai Road, Shuen Wan, Tai Po, New Territories",22.4577,114.2098,Wi-Fi.HK via WYYCAH,18,,,False
W744-3-035,twgh,Tung Wah Group of Hospitals Pao Siu Loong Care and Attention Home,Welfare Service Units,"No. 93 Sam Mun Tsai Road, Shuen Wan, Tai Po, New Territories",22.4578,114.2107,Wi-Fi.HK via PSLCAH,16,,,False
W744-3-036,twgh,Tung Wah Group of Hospitals Wu Chiang Wai Fong Care and Attention Home,Welfare Service Units,"No. 93 Sam Mun Tsai Road, Shuen Wan, Tai Po, New Territories",22.458241,114.209375,Wi-Fi.HK via WCWFCAH,18,,,False
W744-3-093,twgh,Tung Wah Group of Hospitals Enhanced Home and Community Care Services (Eastern District),Welfare Service Units,"9/F, TWGHs Fong Shu Chuen Social Service Building, 6 Po Man Street, Shaukeiwan, Hong Kong",22.278399,114.229163,Wi-Fi.HK via EHCCSED,3,,,False
W744-7-105-2,twgh,Tung Wah Group of Hospitals Pong Wing Shiu Neighbourhood Elderly Centre,Welfare Service Units,"Shop no. B206, Infinity Eight, 8 Clear Water Bay Road, Kwun Tong",22.334015,114.2097,Wi-Fi.HK via TWGHs_PWSNEC,2,,,False
W763-1-001,HKWPBC,Hong Kong West Point Baptist Church Neighbourhood Elderly Centre,Welfare Service Units,"UG/F, Block 1, Yuk Ming Tower, 206 Third Street, Sai Ying Pun, Hong Kong",22.28566944,114.13769633,WiFi-HK_WPBCNEC,1,,,False
W824-1-002-NEC4,yotl,Hong Kong Toi Shan Assciation Neighbourhood Elderly Centre,Welfare Service Units,"Shop No G13B on L/F & Shop No. G39 on G/F, Sui Wo Court, Commercial Centre, Shatin, N.T.",22.39215,114.19439,Wi-Fi.HK via Yan Oi Tong,4,,,False
W824-1-003-NEC2-S,yotl,Pang Hung Cheung Neighbourhood Elderly Centre,Welfare Service Units,"Units G01-03 , G06-08,Wing B, G/F, Tak Nga Court, Tai Po, N.T.",22.44088,114.16582,Wi-Fi.HK via Yan Oi Tong,2,,,False
W824-1-005-NEC3-S,yotl,Ng Kam Yuk Memorial Neighbourhood Elderly Centre,Welfare Service Units,"Units 1,2 and 3B,G/F, Moon Yu House, Sam Shing Estate, Tuen Mun, N.T.",22.38125,113.97843,Wi-Fi.HK via Yan Oi Tong,2,,,False
W824-1-006-DCC1,yotl,Lung Siu Nga Day Care Centre for the Elderly,Welfare Service Units,"No. 3, G/F, Dip Shui House, Shui Pin Wai Estate, Yuen Long, N.T.",22.44569,114.01997,Wi-Fi.HK via Yan Oi Tong,2,,,False
W824-1-008-ITD,yotl,Pang Hung Cheung Yuen Long Integrated Home Care Services Centre,Welfare Service Units,"G/F.,Wing A, Yiu Lung House, Tin Yiu Estate, Tin Shui Wai, Yuen Long, N.T.",22.45115,114.00422,Wi-Fi.HK via Yan Oi Tong,2,,,False
W824-1-009-ITA,yotl,Tuen Mun Lion Club Integrated Home Care Services Centre,Welfare Service Units,"Units 18-19, G/F., Leung Chi House, Leung King Estate, Tuen Mun, N.T.",22.40522,113.96168,Wi-Fi.HK via Yan Oi Tong,2,,,False
W824-1-010-CD1,yotl,Yan Oi Tong Tuen Tsz Wai San Hing Tsuen Tsing Chuen Wai Rural Community Service Centre,Welfare Service Units,"G/F & 1/F, 256A Tuen Tsz Wai, Lam Tei, Tuen Mun, N.T.",22.42074,113.97911,Wi-Fi.HK via Yan Oi Tong,4,,,False
W824-1-011-CC-6,yotl,Community Centre,Welfare Service Units,"6/F YOT JC Community & Sport Ctr, 18 Kai Man Path, Tuen Mun,N.T.",22.3966,113.97591,Wi-Fi.HK via Yan Oi Tong,3,,,False
W824-1-012-ITBC,yotl,Tin Ka Ping Tuen Mun Integrated Home Care Services Centre,Welfare Service Units,"Units 1C9-1C10, G/F, Richland Garden, 138 Wu Chui Road, Tuen Mun, New Territories",22.37317,113.96383,Wi-Fi.HK via Yan Oi Tong,2,,,False
W824-1-013-ITE,yotl,Tin Ka Ping Yuen Long Integrated Home Care Services Centre,Welfare Service Units,"Units 25-28, G/F, Yee Fung Garden, 38 Ma Tin Road, Yuen Long, New Territories",22.44151,114.02532,Wi-Fi.HK via Yan Oi Tong,2,,,False
W824-2-007-CAH,yotl,Yan Oi Tong Tin Ka Ping Care and Attention Home,Welfare Service Units,"G/F & 1/F, Wah Ping House, Long Ping Estate, Yuen Long, N.T.",22.4498,114.0226,Wi-Fi.HK via Yan Oi Tong,4,,,False
W833-2-003B,YO,Youth Outreach Transitional Housing for Young Probationers and High-risk Youth - Female Section,Welfare Service Units,"Wing B, Floor 10-11, Youth Outreach Jockey Club Building, 2 Holy Cross Path, Sai Wan Ho, HK",22.281664157533,114.223028336477,Wi-Fi.HK via Youth Outreach,2,,,False
W844-1-001,ylthmcl,Yuen Long Town Hall - Mrs Leung Hok Chiu NEC,Welfare Service Units,"1/F, Tin Yiu Community Centre, Tin Yiu Estate, Tin Shui Wai, NT",22.450307,114.004414,WiFi.HK via LHC-NEC,2,,,False
W844-1-004,ylthmcl,Yuen Long Town Hall Management Committee Limited - IEAPS,Welfare Service Units,"Room 305, 4 Tai Yuk Road, Yuen Long, N.T.",22.443609,114.021977,WiFi.HK via YLTH,2,,,False
WA02-1-001,HKEDS,Hong Kong Employment Development Service,Welfare Service Units,"Shop No. N243 and N244, 2/F, Fung Tak Shopping Centre, Fung Tak Estate, Kowloon",22.3437077,114.2007619,Wi-Fi.HK via HKEDS,2,,,False
WA02-1-002,HKEDS,Hong Kong Employment Development Service,Welfare Service Units,"Ft 101-106, G/F, Lung Wah House, Lower Wong Tai Sin (II) Estate, Kowloon",22.338982,114.194513,Wi-Fi.HK via HKEDS,2,,,False
WA02-1-003,HKEDS,Hong Kong Employment Development Service,Welfare Service Units,"Rm 203 – 206, P/F, Bik Shui House, Shui Pin Wan Estate, Yuen Long",22.4450343,114.019731,Wi-Fi.HK via HKEDS,2,,,False
WCIB8F,swd,Social Welfare Department,Government Buildings & Offices,"8/F West Coast International Building, 290-296 Un Chau Street, Sham Shui Po, Kowloon",22.33568,114.15924,Wi-Fi.HK via SWD,4,,,False
WCPCS23F,swd,Social Welfare Department,Government Buildings & Offices,"Payment Control Section, Room 2302, 23/F, Southorn Centre, 130 Hennessy Road, Wan Chai, Hong Kong",22.27717,114.1728,Wi-Fi.HK via SWD,1,,,False
WCT-002,hkapa,The Hong Kong Academy for Performing Arts,University & Tertiary Institutes,"1 Gloucester Road, Wan Chai, Hong Kong",22.280297,114.170013,Wi-Fi.HK via HKAPA,25,,,False
WiFihk-EmaxGF,hopewell,Kowloonbay International Trade & Exhibition Centre - WearHouse,Stores/Shopping Malls,"WearHouse, G/F, 1 Trademart Drive, Kowloon Bay, Kowloon",22.324368,114.203667,Wi-Fi.HK via Emax,6,,,False
Wifinnity-0050,wifinnity,Broadway - SaiYeungChoi,Stores/Shopping Malls,"G/F-2/F, 82 Sai Yeung Choi Street South, Mong Kok, Kowloon, Hong Kong",22.31897,114.170246,_WiFinnity_Free Wifi HK,8,,,False
Wifinnity-0056,wifinnity,MegaBox (Zone E),Stores/Shopping Malls,"MegaBox, Enterprise Square Five, 38 Wang Chiu Road, Kowloon Bay",22.319556,114.208712,_WiFinnity_Free Wifi HK,25,,,False
Wifinnity-0173,wifinnity,298 Computer Zone,Stores/Shopping Malls,"298 Hennessy Road, Wan Chai",22.277934,114.177361,_WiFinnity_Free Wifi HK,28,,,False
Wifinnity-0179,wifinnity,Hung Hom Square,Stores/Shopping Malls,"37-39 Ma Tau Wai Road, Hung Hom",22.310266,114.187781,_WiFinnity_Free Wifi HK,33,,,False
Wifinnity-0180,wifinnity,Kowloon City Plaza,Stores/Shopping Malls,"128 Carpenter Road, Kowloon City",22.331,114.187961,_WiFinnity_Free Wifi HK,22,,,False
Wifinnity-0181,wifinnity,Lik Sang Plaza,Stores/Shopping Malls,"269 Castle Peak Road-Tsuen Wan, Tsuen Wan",22.373081,114.116419,_WiFinnity_Free Wifi HK,14,,,False
Wifinnity-0184,wifinnity,Rise Shopping Arcade,Stores/Shopping Malls,"Rise Commerical Building, 5-11 Grancille Court, Tsim Sha Tsui",22.299913,114.175214,_WiFinnity_Free Wifi HK,19,,,False
Wifinnity-0185,wifinnity,Saddle Ridge Garden Arcade,Stores/Shopping Malls,"6 Kam Ying Road, Ma On Shan, Shatin",22.424597,114.23744,_WiFinnity_Free Wifi HK,14,,,False
Wifinnity-0186,wifinnity,7 Seas Shopping Centre,Stores/Shopping Malls,"113-121 King's Road, North Point",22.287527,114.192511,_WiFinnity_Free Wifi HK,12,,,False
Wifinnity-0188,wifinnity,Tuen Mun Park Lane Square,Stores/Shopping Malls,"2 Tuen Hi Road, Tuen Mun",22.390924,113.977256,_WiFinnity_Free Wifi HK,24,,,False
Wifinnity-0189,wifinnity,Union Plaza,Stores/Shopping Malls,"Union Plaza, 9 Wo Muk Road, Fanling, N.T.",22.500216,114.141612,_WiFinnity_Free Wifi HK,18,,,False
Wifinnity-0197,wifinnity,The Lee Gardens Office,Innovation & Technology/Commercial Centres,"33, Hysan Avenue, Causeway Bay, Hong Kong",22.278298,114.184556,_WiFinnity_Free Wifi HK,5,,,False
Wifinnity-0333,wifinnity,Smiling Plaza,Stores/Shopping Malls,162-188 Un Chau Street,22.335011,114.160511,_WiFinnity_Free Wifi HK,23,,,False
Wifinnity-0334,wifinnity,SMILING SHAU KEI WAN PLAZA,Stores/Shopping Malls,"360A, Shau Kei Wan Road, Hong Kong",22.277849,114.226313,_WiFinnity_Free Wifi HK,28,,,False
Wifinnity-0429,wifinnity,Kwai Chung Plaza,Stores/Shopping Malls,"7 Kwai Fu Road, Kwai Fong",22.357927,114.128031,_WiFinnity_Free Wifi HK,31,,,False
Wifinnity-0431,wifinnity,Tseung Kwan O Plaza,Stores/Shopping Malls,"1 Tong Tak Street, Tseung Kwan O, New Territories, Hong Kong",22.308915,114.262489,_WiFinnity_Free Wifi HK,3,,,False
Wifinnity-0434,wifinnity,Hilton Plaza,Stores/Shopping Malls,"Hilton Plaza Shopping Centre, 3–9 Shatin Centre Street, Shatin",22.379361,114.186853,_WiFinnity_Free Wifi HK,27,,,False
Wifinnity-0435,wifinnity,Fitfort,Stores/Shopping Malls,"No. 560 King's Road, North Point, Hong Kong",22.291555,114.203276,_WiFinnity_Free Wifi HK,17,,,False
Wifinnity-L0001,wifinnity,Jade Plaza,Stores/Shopping Malls,"3 On Chee Road, Tai Po, NT",22.453224,114.168031,_WiFinnity_Free Wifi HK,34,,,False
WJ432-MT,WJCS,​Mei Tin Integrated Rehabilitation Services Centre​​,Welfare Service Units,"​G/F, Mei King House, Mei Tin Estate, Tai Wai, Shatin, New Territories",22.376154,114.170049,Wi-Fi HK Via WJCS,4,,,False
WJ432-NS,WJCS,​Nam Shan Day Activity Centre,Welfare Service Units,"​No. 20-32, G/F, Nam Ming House, Nam Shan Estate, Shek Kip Mei, Kowloon ​",22.335379,114.172462,Wi-Fi HK Via WJCS,2,,,False
WJ432-OT,WJCS,On Ting ​Day Activity Centre & Hostel,Welfare Service Units,"​G/F, Ting Tak House, On Ting Estate, Tuen Mun, New Territories​",22.386413,113.975873,Wi-Fi HK Via WJCS,4,,,False
WJ432-PL,WJCS,​Po Lam Day Activity Centre & Hostel,Welfare Service Units,"​G/F, Po Ning House, Po Lam Estate, Tseung Kwan O, New Territories​",22.325806,114.254745,Wi-Fi HK Via WJCS,4,,,False
WJ432-SCO,WJCS,Shui Chuen O Day Activity Centre & Hostel,Welfare Service Units,"Unit 1, L2, Ming Chuen House, Shui Chuen O, Shatin, N.T.",22.374235,114.198505,Wi-Fi HK Via WJCS,4,,,False
WJ432-TK,WJCS,​Bradbury Tin King Centre & Hostel,Welfare Service Units,"​No. 7-14, G/F and Rm. 217-224, 2/F, Tin Tun House, Tin King Estate, Tuen Mun, New Territories",22.406726,113.965867,Wi-Fi HK Via WJCS,4,,,False
WJ432-TKO,WJCS,​Tseung Kwan O Integrated Rehabilitation Services Centre​​,Welfare Service Units,"​G/F (Unit A)-5/F, Sheung Mei House, Sheung Tak Estate, Tseung Kwan O, New Territories",22.311132,114.256711,Wi-Fi HK Via WJCS,6,,,False
WJ432-UC,WJCS,​Un Chau Sheltered Workshop & Hostel,Welfare Service Units,"​1/F, Un Hong House, Un Chau Estate, Sham Shui Po, Kowloon​",22.33744,114.154364,Wi-Fi HK Via WJCS,4,,,False
WJ432-YLDSC,WJCS,Yuen Long District Support Centre,Welfare Service Units,"G/F, Sau Ping House, Long Ping Estate, Yuen Long, New  ​​Territories",22.451893,114.024166,Wi-Fi HK Via WJCS,2,,,False
